iteration,objective_evaluations,current_length,best_length,candidate_length,delta,temperature,accepted,accepted_worse
9235,9235,14283.313036116058,14283.313036116058,14425.283833678775,141.97079756271634,9.87099485378072,False,False
9236,9236,14283.313036116058,14283.313036116058,14458.68148364651,175.3684475304514,9.86605935635383,False,False
9237,9237,14283.313036116058,14283.313036116058,16106.79088107922,1823.477844963161,9.861126326675654,False,False
9238,9238,14283.313036116058,14283.313036116058,15307.897281028583,1024.5842449125244,9.856195763512318,False,False
9239,9239,14213.942461229037,14213.942461229037,14213.942461229037,-69.37057488702199,9.851267665630562,True,False
9240,9240,14213.942461229037,14213.942461229037,15793.201236317562,1579.2587750885255,9.846342031797747,False,False
9241,9241,14213.942461229037,14213.942461229037,14537.296932781663,323.3544715526262,9.841418860781848,False,False
9242,9242,14213.942461229037,14213.942461229037,15129.077345909887,915.1348846808511,9.836498151351458,False,False
9243,9243,14213.942461229037,14213.942461229037,15347.216328089462,1133.2738668604245,9.831579902275784,False,False
9244,9244,14213.942461229037,14213.942461229037,15351.698294147262,1137.7558329182255,9.826664112324645,False,False
9245,9245,14213.942461229037,14213.942461229037,14521.173099301492,307.23063807245455,9.821750780268484,False,False
9246,9246,14213.942461229037,14213.942461229037,15007.370195103776,793.4277338747399,9.81683990487835,False,False
9247,9247,14213.942461229037,14213.942461229037,15951.500155049247,1737.5576938202098,9.81193148492591,False,False
9248,9248,14213.942461229037,14213.942461229037,14845.821210306245,631.8787490772078,9.807025519183448,False,False
9249,9249,14213.942461229037,14213.942461229037,14957.823989337681,743.881528108644,9.802122006423858,False,False
9250,9250,14213.942461229037,14213.942461229037,14718.94912114695,505.00665991791266,9.797220945420646,False,False
9251,9251,14213.942461229037,14213.942461229037,14571.941477137128,357.9990159080919,9.792322334947936,False,False
9252,9252,14213.942461229037,14213.942461229037,14509.495571871252,295.55311064221553,9.787426173780464,False,False
9253,9253,14213.942461229037,14213.942461229037,14976.205236021036,762.2627747919992,9.782532460693574,False,False
9254,9254,14213.942461229037,14213.942461229037,15027.85781510015,813.9153538711123,9.777641194463227,False,False
9255,9255,14213.942461229037,14213.942461229037,14249.157288167147,35.214826938109695,9.772752373865996,False,False
9256,9256,14213.942461229037,14213.942461229037,14317.704416996274,103.76195576723691,9.767865997679063,False,False
9257,9257,14213.942461229037,14213.942461229037,14509.114122571125,295.17166134208946,9.762982064680225,False,False
9258,9258,14213.942461229037,14213.942461229037,15027.261131849518,813.318670620482,9.758100573647885,False,False
9259,9259,14213.942461229037,14213.942461229037,15803.499387500744,1589.5569262717067,9.753221523361063,False,False
9260,9260,14213.942461229037,14213.942461229037,14733.133294290361,519.1908330613238,9.748344912599382,False,False
9261,9261,14213.942461229037,14213.942461229037,15880.038376714581,1666.095915485545,9.743470740143083,False,False
9262,9262,14213.942461229037,14213.942461229037,15189.429982221,975.4875209919634,9.738599004773013,False,False
9263,9263,14213.942461229037,14213.942461229037,15105.389907747543,891.4474465185066,9.733729705270624,False,False
9264,9264,14213.942461229037,14213.942461229037,15476.370466617549,1262.4280053885122,9.728862840417992,False,False
9265,9265,14213.942461229037,14213.942461229037,15131.967662913119,918.0252016840823,9.723998408997783,False,False
9266,9266,14213.942461229037,14213.942461229037,14350.788713727134,136.8462524980977,9.719136409793284,False,False
9267,9267,14213.942461229037,14213.942461229037,15435.02806342989,1221.085602200854,9.714276841588388,False,False
9268,9268,14213.942461229037,14213.942461229037,15517.48653315121,1303.5440719221729,9.709419703167594,False,False
9269,9269,14213.942461229037,14213.942461229037,15167.520558371987,953.5780971429509,9.704564993316012,False,False
9270,9270,14213.942461229037,14213.942461229037,15675.540164409313,1461.5977031802763,9.699712710819353,False,False
9271,9271,14213.942461229037,14213.942461229037,16397.247298974384,2183.304837745349,9.694862854463944,False,False
9272,9272,14213.942461229037,14213.942461229037,14841.882970845798,627.9405096167618,9.690015423036712,False,False
9273,9273,14213.942461229037,14213.942461229037,14554.995981293005,341.05352006396777,9.685170415325196,False,False
9274,9274,14213.942461229037,14213.942461229037,15833.634462381342,1619.692001152306,9.680327830117532,False,False
9275,9275,14213.942461229037,14213.942461229037,15699.431588180876,1485.4891269518391,9.675487666202475,False,False
9276,9276,14213.942461229037,14213.942461229037,15196.599199759112,982.6567385300746,9.670649922369373,False,False
9277,9277,14213.942461229037,14213.942461229037,14323.965189227007,110.02272799796975,9.665814597408191,False,False
9278,9278,14213.942461229037,14213.942461229037,14635.309834747548,421.36737351851104,9.660981690109486,False,False
9279,9279,14213.942461229037,14213.942461229037,15669.743812437155,1455.8013512081186,9.656151199264434,False,False
9280,9280,14213.942461229037,14213.942461229037,14303.201443677182,89.25898244814545,9.6513231236648,False,False
9281,9281,14213.942461229037,14213.942461229037,15567.55553524655,1353.6130740175138,9.64649746210297,False,False
9282,9282,14213.942461229037,14213.942461229037,15060.94248826332,847.0000270342821,9.64167421337192,False,False
9283,9283,14213.942461229037,14213.942461229037,14687.244423992948,473.301962763912,9.63685337626523,False,False
9284,9284,14213.942461229037,14213.942461229037,15226.79627825509,1012.8538170260528,9.6320349495771,False,False
9285,9285,14213.942461229037,14213.942461229037,15359.138891037246,1145.196429808209,9.627218932102313,False,False
9286,9286,14213.942461229037,14213.942461229037,14357.393350630053,143.45088940101553,9.622405322636261,False,False
9287,9287,14213.942461229037,14213.942461229037,15612.530167107238,1398.587705878201,9.617594119974944,False,False
9288,9288,14213.942461229037,14213.942461229037,14766.757062125773,552.8146008967369,9.612785322914958,False,False
9289,9289,14213.942461229037,14213.942461229037,15053.41484634722,839.4723851181828,9.6079789302535,False,False
9290,9290,14213.942461229037,14213.942461229037,14612.703914927686,398.7614536986494,9.603174940788373,False,False
9291,9291,14213.942461229037,14213.942461229037,15420.227899387015,1206.2854381579778,9.59837335331798,False,False
9292,9292,14213.942461229037,14213.942461229037,15441.7842287893,1227.8417675602627,9.593574166641321,False,False
9293,9293,14213.942461229037,14213.942461229037,14605.848342131854,391.90588090281784,9.588777379558001,False,False
9294,9294,14213.942461229037,14213.942461229037,15949.027192967698,1735.0847317386608,9.583982990868224,False,False
9295,9295,14213.942461229037,14213.942461229037,15326.390024326864,1112.4475630978268,9.57919099937279,False,False
9296,9296,14213.942461229037,14213.942461229037,14487.216101853177,273.27364062414085,9.574401403873104,False,False
9297,9297,14213.942461229037,14213.942461229037,15957.68580783211,1743.7433466030723,9.569614203171168,False,False
9298,9298,14213.942461229037,14213.942461229037,15669.140310186414,1455.197848957378,9.564829396069582,False,False
9299,9299,14213.942461229037,14213.942461229037,14978.545466251393,764.6030050223562,9.56004698137155,False,False
9300,9300,14213.942461229037,14213.942461229037,14999.964477902253,786.0220166732154,9.555266957880862,False,False
9301,9301,14213.942461229037,14213.942461229037,15106.603621860131,892.6611606310946,9.550489324401923,False,False
9302,9302,14213.942461229037,14213.942461229037,16011.339359598182,1797.3968983691445,9.545714079739723,False,False
9303,9303,14213.942461229037,14213.942461229037,15316.128022527519,1102.1855612984823,9.540941222699853,False,False
9304,9304,14213.942461229037,14213.942461229037,14328.6066993225,114.66423809346271,9.536170752088504,False,False
9305,9305,14213.942461229037,14213.942461229037,14891.369389369886,677.4269281408492,9.531402666712461,False,False
9306,9306,14213.942461229037,14213.942461229037,15459.346908476553,1245.4044472475164,9.526636965379105,False,False
9307,9307,14213.942461229037,14213.942461229037,14668.544243971122,454.6017827420853,9.521873646896415,False,False
9308,9308,14213.942461229037,14213.942461229037,15502.631358341641,1288.6888971126048,9.517112710072968,False,False
9309,9309,14213.942461229037,14213.942461229037,14749.04985404555,535.1073928165133,9.512354153717931,False,False
9310,9310,14213.942461229037,14213.942461229037,15116.462295439935,902.5198342108979,9.507597976641073,False,False
9311,9311,14213.942461229037,14213.942461229037,15717.979196172715,1504.036734943678,9.502844177652754,False,False
9312,9312,14213.942461229037,14213.942461229037,14963.611106357053,749.6686451280173,9.498092755563928,False,False
9313,9313,14213.942461229037,14213.942461229037,15803.499387500744,1589.5569262717067,9.493343709186147,False,False
9314,9314,14213.942461229037,14213.942461229037,14673.822340765764,459.8798795367282,9.488597037331553,False,False
9315,9315,14213.942461229037,14213.942461229037,15730.974370416174,1517.031909187137,9.483852738812889,False,False
9316,9316,14213.942461229037,14213.942461229037,14236.049507278014,22.107046048977452,9.479110812443484,False,False
9317,9317,14213.942461229037,14213.942461229037,14886.661368040865,672.7189068118282,9.474371257037262,False,False
9318,9318,14213.942461229037,14213.942461229037,14779.184209606543,565.2417483775055,9.469634071408743,False,False
9319,9319,14213.942461229037,14213.942461229037,15176.032788902303,962.0903276732668,9.464899254373039,False,False
9320,9320,14213.942461229037,14213.942461229037,15437.398609533131,1223.4561483040936,9.460166804745855,False,False
9321,9321,14213.942461229037,14213.942461229037,15145.65771280102,931.7152515719825,9.455436721343482,False,False
9322,9322,14213.942461229037,14213.942461229037,15348.665961508515,1134.7235002794791,9.45070900298281,False,False
9323,9323,14213.942461229037,14213.942461229037,15700.759671409427,1486.8172101803907,9.445983648481318,False,False
9324,9324,14213.942461229037,14213.942461229037,15665.252199544917,1451.309738315881,9.441260656657079,False,False
9325,9325,14213.942461229037,14213.942461229037,14609.8910726437,395.9486114146638,9.43654002632875,False,False
9326,9326,14213.942461229037,14213.942461229037,15641.784545669187,1427.8420844401498,9.431821756315587,False,False
9327,9327,14213.942461229037,14213.942461229037,16458.891657027503,2244.949195798467,9.42710584543743,False,False
9328,9328,14213.942461229037,14213.942461229037,16027.002639281241,1813.0601780522054,9.422392292514711,False,False
9329,9329,14213.942461229037,14213.942461229037,14476.732723849538,262.7902626205021,9.417681096368455,False,False
9330,9330,14213.942461229037,14213.942461229037,14573.197358271256,359.25489704221957,9.412972255820272,False,False
9331,9331,14213.942461229037,14213.942461229037,15549.200721384492,1335.258260155455,9.408265769692362,False,False
9332,9332,14213.942461229037,14213.942461229037,14685.927796635813,471.9853354067756,9.403561636807517,False,False
9333,9333,14213.942461229037,14213.942461229037,14331.091555870114,117.149094641078,9.398859855989112,False,False
9334,9334,14213.942461229037,14213.942461229037,15388.644453314422,1174.701992085385,9.394160426061118,False,False
9335,9335,14213.942461229037,14213.942461229037,14712.724954135776,498.7824929067392,9.389463345848089,False,False
9336,9336,14213.942461229037,14213.942461229037,14735.723933696112,521.7814724670756,9.384768614175163,False,False
9337,9337,14213.942461229037,14213.942461229037,15607.86192729174,1393.9194660627031,9.380076229868077,False,False
9338,9338,14213.942461229037,14213.942461229037,14886.227776961223,672.2853157321863,9.375386191753144,False,False
9339,9339,14213.942461229037,14213.942461229037,14579.95508291103,366.0126216819939,9.37069849865727,False,False
9340,9340,14213.942461229037,14213.942461229037,15400.593717415424,1186.6512561863867,9.36601314940794,False,False
9341,9341,14213.942461229037,14213.942461229037,15728.408781266258,1514.4663200372213,9.361330142833236,False,False
9342,9342,14213.942461229037,14213.942461229037,15011.24826525314,797.3058040241034,9.35664947776182,False,False
9343,9343,14213.942461229037,14213.942461229037,14994.667237936768,780.7247767077315,9.35197115302294,False,False
9344,9344,14213.942461229037,14213.942461229037,14485.339533327962,271.39707209892515,9.347295167446429,False,False
9345,9345,14213.942461229037,14213.942461229037,14927.034503597,713.0920423679634,9.342621519862705,False,False
9346,9346,14213.942461229037,14213.942461229037,14937.255888462481,723.3134272334443,9.337950209102775,False,False
9347,9347,14213.942461229037,14213.942461229037,14622.55743618757,408.6149749585337,9.333281233998225,False,False
9348,9348,14213.942461229037,14213.942461229037,15108.940763879096,894.9983026500589,9.328614593381227,False,False
9349,9349,14213.942461229037,14213.942461229037,15460.613522147198,1246.6710609181616,9.323950286084536,False,False
9350,9350,14213.942461229037,14213.942461229037,14775.167658853883,561.225197624847,9.319288310941493,False,False
9351,9351,14213.942461229037,14213.942461229037,14499.128766630196,285.18630540115987,9.314628666786025,False,False
9352,9352,14213.942461229037,14213.942461229037,15127.761999460714,913.8195382316767,9.309971352452632,False,False
9353,9353,14213.942461229037,14213.942461229037,15249.49565554634,1035.5531943173019,9.305316366776406,False,False
9354,9354,14213.942461229037,14213.942461229037,14814.39901974777,600.456558518734,9.300663708593019,False,False
9355,9355,14213.942461229037,14213.942461229037,15474.724221999955,1260.781760770919,9.296013376738722,False,False
9356,9356,14213.942461229037,14213.942461229037,14845.821210306245,631.8787490772078,9.291365370050352,False,False
9357,9357,14213.942461229037,14213.942461229037,14582.170316117163,368.2278548881259,9.286719687365329,False,False
9358,9358,14213.942461229037,14213.942461229037,15886.588861302345,1672.6464000733088,9.282076327521645,False,False
9359,9359,14213.942461229037,14213.942461229037,15177.823362365023,963.8809011359854,9.277435289357886,False,False
9360,9360,14213.942461229037,14213.942461229037,14859.380089016624,645.4376277875867,9.272796571713208,False,False
9361,9361,14213.942461229037,14213.942461229037,14612.197439902066,398.2549786730279,9.268160173427352,False,False
9362,9362,14213.942461229037,14213.942461229037,15137.61410103146,923.6716398024231,9.263526093340639,False,False
9363,9363,14213.942461229037,14213.942461229037,15843.677569308213,1629.7351080791766,9.258894330293968,False,False
9364,9364,14213.942461229037,14213.942461229037,15780.328329535772,1566.3858683067351,9.254264883128823,False,False
9365,9365,14213.942461229037,14213.942461229037,15178.057062899086,964.1146016700493,9.249637750687258,False,False
9366,9366,14213.942461229037,14213.942461229037,14342.2426577278,128.30019649876323,9.245012931811914,False,False
9367,9367,14213.942461229037,14213.942461229037,14967.705035243507,753.7625740144697,9.240390425346009,False,False
9368,9368,14213.942461229037,14213.942461229037,14902.478054237836,688.5355930087982,9.235770230133337,False,False
9369,9369,14213.942461229037,14213.942461229037,14576.841107927998,362.89864669896,9.23115234501827,False,False
9370,9370,14213.942461229037,14213.942461229037,15561.337829300655,1347.395368071618,9.226536768845762,False,False
9371,9371,14213.942461229037,14213.942461229037,15302.09974894236,1088.1572877133237,9.221923500461338,False,False
9372,9372,14213.942461229037,14213.942461229037,15498.64087540276,1284.6984141737232,9.21731253871111,False,False
9373,9373,14213.942461229037,14213.942461229037,14490.76928738728,276.8268261582426,9.212703882441755,False,False
9374,9374,14213.942461229037,14213.942461229037,15154.517398564347,940.5749373353098,9.208097530500535,False,False
9375,9375,14213.942461229037,14213.942461229037,14690.843099765649,476.90063853661206,9.203493481735284,False,False
9376,9376,14213.942461229037,14213.942461229037,14864.442945171397,650.5004839423597,9.198891734994417,False,False
9377,9377,14213.942461229037,14213.942461229037,15893.50703245109,1679.5645712220532,9.19429228912692,False,False
9378,9378,14213.942461229037,14213.942461229037,15290.859361015551,1076.9168997865145,9.189695142982359,False,False
9379,9379,14213.942461229037,14213.942461229037,14806.392810927078,592.4503496980424,9.185100295410868,False,False
9380,9380,14213.942461229037,14213.942461229037,14941.911772860232,727.9693116311948,9.180507745263164,False,False
9381,9381,14213.942461229037,14213.942461229037,15152.71287033209,938.770409103053,9.175917491390532,False,False
9382,9382,14213.942461229037,14213.942461229037,15025.599131602483,811.6566703734462,9.171329532644837,False,False
9383,9383,14213.942461229037,14213.942461229037,15850.601430677085,1636.6589694480485,9.166743867878514,False,False
9384,9384,14213.942461229037,14213.942461229037,15058.02963387831,844.0871726492732,9.162160495944576,False,False
9385,9385,14213.942461229037,14213.942461229037,14516.552967187128,302.61050595809144,9.157579415696603,False,False
9386,9386,14213.942461229037,14213.942461229037,14496.385802934174,282.44334170513656,9.153000625988755,False,False
9387,9387,14213.942461229037,14213.942461229037,15388.31644555824,1174.373984329203,9.148424125675762,False,False
9388,9388,14213.942461229037,14213.942461229037,14560.28235078424,346.33988955520283,9.143849913612923,False,False
9389,9389,14213.942461229037,14213.942461229037,15539.832905156392,1325.8904439273565,9.139277988656119,False,False
9390,9390,14213.942461229037,14213.942461229037,15704.229958742504,1490.2874975134682,9.134708349661791,False,False
9391,9391,14213.942461229037,14213.942461229037,14363.738730085668,149.79626885663143,9.130140995486961,False,False
9392,9392,14139.594630669342,14139.594630669342,14139.594630669342,-74.34783055969388,9.125575924989217,True,False
9393,9393,14139.594630669342,14139.594630669342,15060.703036243944,921.1084055746021,9.121013137026724,False,False
9394,9394,14139.594630669342,14139.594630669342,14382.332420401282,242.73778973193944,9.11645263045821,False,False
9395,9395,14139.594630669342,14139.594630669342,15439.865097897167,1300.2704672278255,9.111894404142982,False,False
9396,9396,14139.594630669342,14139.594630669342,14164.994050723071,25.39942005372906,9.107338456940912,False,False
9397,9397,14139.594630669342,14139.594630669342,14976.8180812801,837.2234506107579,9.10278478771244,False,False
9398,9398,14139.594630669342,14139.594630669342,14811.161510058464,671.5668793891223,9.098233395318585,False,False
9399,9399,14139.594630669342,14139.594630669342,14721.040256148344,581.4456254790023,9.093684278620927,False,False
9400,9400,14139.594630669342,14139.594630669342,14450.497570724423,310.90294005508116,9.089137436481616,False,False
9401,9401,14139.594630669342,14139.594630669342,14176.461751884179,36.86712121483666,9.084592867763376,False,False
9402,9402,14139.594630669342,14139.594630669342,14331.029779881796,191.4351492124542,9.080050571329496,False,False
9403,9403,14139.594630669342,14139.594630669342,14791.323280724355,651.7286500550126,9.075510546043832,False,False
9404,9404,14139.594630669342,14139.594630669342,14757.466754928342,617.8721242590007,9.07097279077081,False,False
9405,9405,14139.594630669342,14139.594630669342,14270.925609223006,131.3309785536638,9.066437304375425,False,False
9406,9406,14139.594630669342,14139.594630669342,14586.8988904297,447.3042597603572,9.061904085723238,False,False
9407,9407,14139.594630669342,14139.594630669342,15393.385331459165,1253.7907007898227,9.057373133680377,False,False
9408,9408,14139.594630669342,14139.594630669342,15461.610836325788,1322.016205656445,9.052844447113536,False,False
9409,9409,14139.594630669342,14139.594630669342,15747.30848752287,1607.7138568535283,9.04831802488998,False,False
9410,9410,14139.594630669342,14139.594630669342,14912.555295181119,772.9606645117759,9.043793865877536,False,False
9411,9411,14139.594630669342,14139.594630669342,15845.070615727982,1705.4759850586404,9.039271968944599,False,False
9412,9412,14139.594630669342,14139.594630669342,14540.763949872267,401.16931920292524,9.034752332960126,False,False
9413,9413,14139.594630669342,14139.594630669342,14426.274799756457,286.68016908711456,9.030234956793645,False,False
9414,9414,14139.594630669342,14139.594630669342,14439.367644853197,299.7730141838541,9.02571983931525,False,False
9415,9415,14139.594630669342,14139.594630669342,15148.144776027188,1008.5501453578463,9.021206979395593,False,False
9416,9416,14139.594630669342,14139.594630669342,14293.364031965528,153.7694012961852,9.016696375905896,False,False
9417,9417,14139.594630669342,14139.594630669342,14552.740955747488,413.14632507814514,9.012188027717944,False,False
9418,9418,14139.594630669342,14139.594630669342,15608.46413040308,1468.869499733737,9.007681933704085,False,False
9419,9419,14139.594630669342,14139.594630669342,15052.574920155363,912.9802894860206,9.003178092737233,False,False
9420,9420,14139.594630669342,14139.594630669342,15529.910543053573,1390.315912384231,8.998676503690866,False,False
9421,9421,14139.594630669342,14139.594630669342,15254.276062745972,1114.6814320766293,8.994177165439021,False,False
9422,9422,14139.594630669342,14139.594630669342,14251.077120940323,111.48249027098117,8.9896800768563,False,False
9423,9423,14139.594630669342,14139.594630669342,14288.622662701875,149.02803203253194,8.985185236817873,False,False
9424,9424,14139.594630669342,14139.594630669342,14374.275025893285,234.6803952239432,8.980692644199465,False,False
9425,9425,14139.594630669342,14139.594630669342,14346.286930649443,206.69229998010024,8.976202297877366,False,False
9426,9426,14139.594630669342,14139.594630669342,15199.890366556016,1060.295735886674,8.971714196728428,False,False
9427,9427,14139.594630669342,14139.594630669342,14451.22387317015,311.6292425008072,8.967228339630065,False,False
9428,9428,14139.594630669342,14139.594630669342,14315.174495578609,175.57986490926652,8.962744725460249,False,False
9429,9429,14139.594630669342,14139.594630669342,15064.280500560517,924.6858698911741,8.95826335309752,False,False
9430,9430,14139.594630669342,14139.594630669342,15620.573265311808,1480.9786346424657,8.953784221420971,False,False
9431,9431,14139.594630669342,14139.594630669342,15199.890366556016,1060.295735886674,8.949307329310262,False,False
9432,9432,14139.594630669342,14139.594630669342,15714.09957436672,1574.5049436973782,8.944832675645607,False,False
9433,9433,14139.594630669342,14139.594630669342,15086.329722552022,946.7350918826805,8.940360259307784,False,False
9434,9434,14139.594630669342,14139.594630669342,15145.361586596686,1005.7669559273444,8.935890079178131,False,False
9435,9435,14139.594630669342,14139.594630669342,14362.518374090716,222.92374342137313,8.931422134138542,False,False
9436,9436,14139.594630669342,14139.594630669342,15483.644192621598,1344.0495619522546,8.926956423071474,False,False
9437,9437,14139.594630669342,14139.594630669342,15219.324437342502,1079.7298066731603,8.92249294485994,False,False
9438,9438,14139.594630669342,14139.594630669342,15834.770636084984,1695.1760054156416,8.918031698387509,False,False
9439,9439,14139.594630669342,14139.594630669342,14650.050856445741,510.4562257763984,8.913572682538316,False,False
9440,9440,14139.594630669342,14139.594630669342,15817.643580078577,1678.0489494092337,8.909115896197047,False,False
9441,9441,14139.594630669342,14139.594630669342,15344.927382623988,1205.3327519546456,8.90466133824895,False,False
9442,9442,14139.594630669342,14139.594630669342,15159.345106016111,1019.750475346769,8.900209007579825,False,False
9443,9443,14139.594630669342,14139.594630669342,14935.83501839373,796.2403877243877,8.895758903076036,False,False
9444,9444,14139.594630669342,14139.594630669342,15307.165718703782,1167.5710880344386,8.8913110236245,False,False
9445,9445,14139.594630669342,14139.594630669342,15250.375607433201,1110.7809767638585,8.886865368112687,False,False
9446,9446,14139.594630669342,14139.594630669342,14790.768613300008,651.1739826306649,8.88242193542863,False,False
9447,9447,14139.594630669342,14139.594630669342,14682.732921567245,543.1382908979036,8.877980724460917,False,False
9448,9448,14139.594630669342,14139.594630669342,14583.48330134089,443.88867067154706,8.873541734098687,False,False
9449,9449,14139.594630669342,14139.594630669342,14921.016292661612,781.4216619922696,8.869104963231639,False,False
9450,9450,14139.594630669342,14139.594630669342,14556.510330648947,416.91569997960426,8.864670410750023,False,False
9451,9451,14139.594630669342,14139.594630669342,15026.57321642764,886.9785857582982,8.860238075544649,False,False
9452,9452,14139.594630669342,14139.594630669342,14805.800007304515,666.2053766351736,8.855807956506876,False,False
9453,9453,14139.594630669342,14139.594630669342,15056.573350523047,916.9787198537047,8.851380052528622,False,False
9454,9454,14139.594630669342,14139.594630669342,14886.770622623604,747.1759919542613,8.846954362502359,False,False
9455,9455,14139.594630669342,14139.594630669342,15392.121945101628,1252.5273144322853,8.842530885321109,False,False
9456,9456,14139.594630669342,14139.594630669342,15777.044633415126,1637.4500027457839,8.838109619878448,False,False
9457,9457,14139.594630669342,14139.594630669342,15131.250080917449,991.6554502481058,8.83369056506851,False,False
9458,9458,14139.594630669342,14139.594630669342,15136.14021879321,996.5455881238684,8.829273719785975,False,False
9459,9459,14139.594630669342,14139.594630669342,14587.575270798523,447.98064012918144,8.824859082926084,False,False
9460,9460,14139.594630669342,14139.594630669342,14323.869088768615,184.27445809927235,8.820446653384622,False,False
9461,9461,14139.594630669342,14139.594630669342,15540.290946042798,1400.6963153734557,8.81603643005793,False,False
9462,9462,14139.594630669342,14139.594630669342,15132.428921124865,992.8342904555238,8.8116284118429,False,False
9463,9463,14139.594630669342,14139.594630669342,15237.963229481607,1098.3685988122652,8.80722259763698,False,False
9464,9464,14139.594630669342,14139.594630669342,14893.398632395694,753.8040017263527,8.802818986338162,False,False
9465,9465,14139.594630669342,14139.594630669342,14768.037774554328,628.4431438849853,8.798417576844994,False,False
9466,9466,14139.594630669342,14139.594630669342,15258.48670645772,1118.892075788377,8.794018368056571,False,False
9467,9467,14139.594630669342,14139.594630669342,15106.344544885456,966.7499142161143,8.789621358872544,False,False
9468,9468,14139.594630669342,14139.594630669342,15347.97383336342,1208.3792026940773,8.785226548193107,False,False
9469,9469,14139.594630669342,14139.594630669342,15040.182776351434,900.5881456820925,8.780833934919013,False,False
9470,9470,14139.594630669342,14139.594630669342,14873.630568279916,734.0359376105732,8.776443517951554,False,False
9471,9471,14139.594630669342,14139.594630669342,14218.943389532582,79.34875886323897,8.772055296192576,False,False
9472,9472,14139.594630669342,14139.594630669342,15753.118313463274,1613.5236827939311,8.76766926854448,False,False
9473,9473,14139.594630669342,14139.594630669342,14829.687489341559,690.0928586722157,8.763285433910209,False,False
9474,9474,14139.594630669342,14139.594630669342,15357.661006621696,1218.0663759523547,8.758903791193255,False,False
9475,9475,14139.594630669342,14139.594630669342,14337.919749170967,198.32511850162462,8.754524339297658,False,False
9476,9476,14139.594630669342,14139.594630669342,15455.983530076224,1316.3888994068811,8.75014707712801,False,False
9477,9477,14139.594630669342,14139.594630669342,15583.649229757466,1444.0545990881228,8.745772003589448,False,False
9478,9478,14139.594630669342,14139.594630669342,14992.889927253833,853.2952965844908,8.741399117587653,False,False
9479,9479,14139.594630669342,14139.594630669342,14731.488743443915,591.8941127745738,8.737028418028858,False,False
9480,9480,14139.594630669342,14139.594630669342,15343.896017589715,1204.3013869203726,8.732659903819846,False,False
9481,9481,14139.594630669342,14139.594630669342,15229.568087295987,1089.9734566266457,8.728293573867935,False,False
9482,9482,14139.594630669342,14139.594630669342,15011.0651834775,871.4705528081577,8.723929427081002,False,False
9483,9483,14139.594630669342,14139.594630669342,15665.866956683883,1526.2723260145412,8.719567462367463,False,False
9484,9484,14139.594630669342,14139.594630669342,15473.258477464036,1333.6638467946948,8.715207678636279,False,False
9485,9485,14139.594630669342,14139.594630669342,14778.348142444509,638.7535117751671,8.71085007479696,False,False
9486,9486,14139.594630669342,14139.594630669342,15410.053948256953,1270.4593175876114,8.706494649759565,False,False
9487,9487,14139.594630669342,14139.594630669342,15406.241734377032,1266.6471037076906,8.702141402434684,False,False
9488,9488,14139.594630669342,14139.594630669342,15606.578563894596,1466.983933225255,8.697790331733467,False,False
9489,9489,14139.594630669342,14139.594630669342,14588.65467680426,449.06004613491837,8.693441436567602,False,False
9490,9490,14139.594630669342,14139.594630669342,14414.220902422725,274.6262717533831,8.689094715849317,False,False
9491,9491,14139.594630669342,14139.594630669342,14380.301530181943,240.70689951260144,8.684750168491394,False,False
9492,9492,14139.594630669342,14139.594630669342,14945.00373326654,805.4091025971977,8.680407793407149,False,False
9493,9493,14139.594630669342,14139.594630669342,14958.38741441732,818.7927837479781,8.676067589510446,False,False
9494,9494,14139.594630669342,14139.594630669342,15864.948447442339,1725.3538167729964,8.67172955571569,False,False
9495,9495,14139.594630669342,14139.594630669342,14255.705600361298,116.11096969195503,8.667393690937834,False,False
9496,9496,14139.594630669342,14139.594630669342,14334.651439668432,195.05680899909052,8.663059994092364,False,False
9497,9497,14139.594630669342,14139.594630669342,14457.178218440798,317.5835877714568,8.658728464095319,False,False
9498,9498,14139.594630669342,14139.594630669342,14446.679633594398,307.08500292505613,8.654399099863273,False,False
9499,9499,14139.594630669342,14139.594630669342,15635.558019811027,1495.9633891416847,8.65007190031334,False,False
9500,9500,14139.594630669342,14139.594630669342,15352.807729653854,1213.2130989845111,8.645746864363185,False,False
9501,9501,14139.594630669342,14139.594630669342,15433.656440920626,1294.061810251283,8.641423990931003,False,False
9502,9502,14139.594630669342,14139.594630669342,14996.236725279881,856.6420946105384,8.637103278935538,False,False
9503,9503,14116.472945166162,14116.472945166162,14116.472945166162,-23.12168550317989,8.632784727296071,True,False
9504,9504,14116.472945166162,14116.472945166162,15182.56572458117,1066.0927794150082,8.628468334932425,False,False
9505,9505,14116.472945166162,14116.472945166162,14672.125750531228,555.652805365065,8.624154100764958,False,False
9506,9506,14116.472945166162,14116.472945166162,15111.48591612181,995.012970955647,8.619842023714575,False,False
9507,9507,14116.472945166162,14116.472945166162,15184.734566375952,1068.261621209789,8.615532102702717,False,False
9508,9508,14116.472945166162,14116.472945166162,15228.92050826399,1112.4475630978268,8.611224336651368,False,False
9509,9509,14116.472945166162,14116.472945166162,15592.312020248482,1475.8390750823198,8.606918724483043,False,False
9510,9510,14116.472945166162,14116.472945166162,14877.546105750203,761.0731605840401,8.602615265120802,False,False
9511,9511,14116.472945166162,14116.472945166162,15232.517010445334,1116.044065279172,8.59831395748824,False,False
